,path,filename,subfolder,ichan,names,units,desc,mean,max,min,std,1%,50%,99%,del3,del4,del5,del8,del10,del12
0,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,1,Time,s,Time,300.00499999999994,400.0,200.01,57.73647027659381,202.0099,300.005,398.0001,18.819779541591682,33.9791858526976,48.43641942128075,82.4348068395929,98.42153991917593,110.76685965458809
1,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,2,bea1 angle,deg,shaft_rot angle,181.11014427054644,359.9957580566406,0.020679203793406487,103.58467629664243,3.5910095953941346,181.44186401367188,356.43206390380857,127.62264418726551,165.31099161283754,193.0915371408419,243.80882438902088,263.54218937855967,277.5864535559947
2,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,3,bea1 angle_speed,rpm,shaft_rot angle speed,8.036024317121505,8.041465759277344,8.030868530273438,0.002848417450517496,8.031167984008789,8.03602123260498,8.041044254302978,0.0035961262355232735,0.004480274985794525,0.005136694395788297,0.006396486167169691,0.006929117035690687,0.007331123847453347
3,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,4,bea2 angle,deg,pitch1 angle,5.407604214286804,5.439364910125732,5.367274284362793,0.019197230318764653,5.371603813171387,5.407726287841797,5.438572959899902,0.024126753952995673,0.030068275314615582,0.034483171453915155,0.04296178789027765,0.046548748406653066,0.04925796004969172
4,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,5,bea2 angle_speed,deg/s,pitch1 angle speed,-4.5976061148394365e-06,0.057414550334215164,-0.05691400542855263,0.030688264880513794,-0.053168538138270376,1.8322430150874425e-05,0.053210247606039034,0.038772348296232814,0.04830851858403343,0.05539008411534064,0.06898501008708822,0.07473335192499198,0.07907097066570155
5,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,6,bea2 angle,deg,pitch2 angle,5.407604186701775,5.439334869384766,5.367306232452393,0.019180232562142328,5.371643452644348,5.407747268676758,5.438548097610473,0.024106007992656425,0.030042420396529133,0.03445352028290607,0.042924846180281716,0.04650872236377272,0.04921560442706739
6,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,7,bea2 angle_speed,deg/s,pitch2 angle speed,-4.4512193323967605e-06,0.057372670620679855,-0.056875649839639664,0.03066115137667927,-0.053131051659584046,8.85909670955698e-07,0.05316948026418686,0.03873678963308368,0.04826557781801027,0.05534242271809346,0.06893063951119265,0.07467688716444372,0.0790129279954993
7,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,8,bea2 angle,deg,pitch3 angle,5.407604178452492,5.439342975616455,5.367297649383545,0.01918720287509285,5.371631989479065,5.407732963562012,5.438554782867431,0.02411159344351699,0.030049381336013946,0.03446150329048544,0.042934792025280624,0.04651949860608666,0.04922700786392779
8,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,9,bea2 angle_speed,deg/s,pitch3 angle speed,-4.519666244391374e-06,0.05741484463214874,-0.056898556649684906,0.03067225280397171,-0.05315184138715267,-7.401513130389503e-06,0.05316424243152136,0.03876720894317174,0.048302115192343974,0.055382742047839946,0.06897586598469725,0.07472344586828256,0.07906048964886894
9,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,10,Omega,rad/s,Rotor speed,0.8415323471397161,0.8416433334350586,0.8414506316184998,5.0074273188831015e-05,0.8414531350135803,0.8415316939353943,0.8416292071342468,6.288577095714295e-05,7.833482316538591e-05,8.98006889611855e-05,0.00011180745662965247,0.00012112906817484017,0.00012818781741066708
10,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,11,Ae rot. torque,kNm,Aero rotor torque,12680.563262841797,12703.2919921875,12657.4912109375,12.209743819686386,12659.240224609375,12680.5517578125,12701.6533984375,15.39451151649945,19.186460649599407,22.004858139987572,27.422076805748045,29.716377575776328,31.44986659123854
11,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,12,Ae rot. power,kW,Aero rotor power,10671.10427939453,10690.73828125,10651.634765625,10.415498966782863,10653.026328125,10671.0859375,10689.16796875,13.121990744304792,16.354536085536115,18.757327489242716,23.376109318402914,25.332336462771185,26.81026275164395
12,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,13,Ae rot. thrust,kN,Aero rotor thrust,1188.4747737426758,1189.7176513671875,1187.6365966796875,0.5148108851355396,1187.6768786621094,1188.465576171875,1189.5286877441406,0.6461038677320983,0.8057491936417002,0.9247021183646411,1.1549479669638945,1.2539002124300977,1.3299038808743078
13,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,14,"WSP gl. coo.,Vx",m/s,"Free wind speed Vx, gl. coo, of gl. pos    0.00,   0.00,-119.00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
14,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,15,"WSP gl. coo.,Vy",m/s,"Free wind speed Vy, gl. coo, of gl. pos    0.00,   0.00,-119.00",12.0,12.0,12.0,0.0,12.0,12.0,12.0,,,,,,
15,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,16,"WSP gl. coo.,Vz",m/s,"Free wind speed Vz, gl. coo, of gl. pos    0.00,   0.00,-119.00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
16,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,17,"WSP gl. coo.,Abs_vhor",m/s,"Free wind speed Abs_vhor, gl. coo, of gl. pos    0.00,   0.00,-119.00",12.0,12.0,12.0,0.0,12.0,12.0,12.0,,,,,,
17,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,18,"WSP gl. coo.,Vdir_hor",deg,"Free wind speed Vdir_hor, gl. coo, of gl. pos    0.00,   0.00,-119.00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
18,res_steady/notilt/BB_redesign_steady_notilt_12.0.hdf5,BB_redesign_steady_notilt_12.0.hdf5,notilt,19,Mx coo: tower,kNm,MomentMx Mbdy:tower nodenr:   1 coo: tower  tower base,135973.3758203125,138907.625,133093.34375,1568.7305495266996,133265.36703125,135974.1015625,138698.69109375,1981.2541059950217,2468.901921163929,2831.1717603142074,3526.9988935801643,3821.2998812869987,4043.35286969765
